intensidade_media,intensidade_desvio_padrao,area_maxima,perimetro_maximo,classe
135.8915252685547,57.5812265761073,45896.5,1527.9036703109741,PNEUMONIA
133.0940399169922,51.92004078044841,39509.0,2046.6113806962967,PNEUMONIA
120.7603759765625,54.31831368351876,31034.5,2075.4915432929993,PNEUMONIA
137.03501892089844,62.00438288690503,51257.5,1078.0315254926682,PNEUMONIA
89.39588928222656,48.59764002538158,15683.0,911.7787786722183,PNEUMONIA
106.05384826660156,61.862038347233074,28393.5,1665.3838980197906,PNEUMONIA
116.87905883789062,50.7274326333903,28341.5,2032.4032315015793,PNEUMONIA
140.19886779785156,74.2318906085036,50972.0,974.5929266214371,PNEUMONIA
141.5805206298828,45.47516718915158,52411.5,1055.0020867586136,PNEUMONIA
144.33343505859375,50.350943644540415,48042.5,1236.4234422445297,PNEUMONIA
139.1087646484375,70.45496079290213,47898.0,1202.9604569673538,PNEUMONIA
112.20390319824219,54.26665557458277,31644.0,1239.0336139202118,PNEUMONIA
129.28256225585938,52.251978131264636,41892.5,1665.5849075317383,PNEUMONIA
151.7813720703125,46.01380605405636,51028.0,1183.4112479686737,PNEUMONIA
120.96908569335938,54.76307464522617,35034.5,1371.359513759613,PNEUMONIA
111.19876098632812,58.717925573210564,34303.0,1303.4356335401535,PNEUMONIA
147.45263671875,22.74150949330414,58302.0,1201.5878738164902,PNEUMONIA
113.54757690429688,72.11815227670053,37281.5,1355.8204097747803,PNEUMONIA
107.41180419921875,70.67083540867547,29126.5,1823.9768249988556,PNEUMONIA
116.55076599121094,70.02203731803047,45640.0,876.8528121709824,PNEUMONIA
127.69752502441406,58.09226426100294,38792.5,2054.9473863840103,PNEUMONIA
130.46241760253906,53.55152272208902,42686.0,1801.366653084755,PNEUMONIA
107.46534729003906,71.8868550540416,29797.0,1645.7930599451065,PNEUMONIA
113.39103698730469,49.21800500042663,31312.5,988.0559101104736,PNEUMONIA
156.26246643066406,44.94519508741748,55071.5,1393.9137746095657,PNEUMONIA
149.92092895507812,49.833267880138116,52546.5,1063.060962319374,PNEUMONIA
145.0424346923828,64.45431023876138,51968.5,947.5807340145111,PNEUMONIA
85.017578125,45.560458374329954,13444.5,768.6833289861679,PNEUMONIA
136.04087829589844,49.40223232384527,49428.0,1251.61225938797,PNEUMONIA
143.07211303710938,48.52371818721059,50986.5,991.2619735002518,PNEUMONIA
125.56703186035156,59.052627565617485,45640.0,1026.8427066802979,PNEUMONIA
144.85435485839844,37.87466537622335,49952.0,1486.2884467840195,PNEUMONIA
151.22311401367188,43.62194247344373,53550.5,1063.546243429184,PNEUMONIA
123.20553588867188,71.53984778029763,36371.5,1729.952439546585,PNEUMONIA
135.27169799804688,53.57286431160294,51355.5,1125.3208484649658,PNEUMONIA
136.5770721435547,72.48672139694848,45556.0,1417.6122601032257,PNEUMONIA
118.62240600585938,47.172120200818114,26989.5,2178.344356417656,PNEUMONIA
129.9348907470703,53.993081275331186,45742.5,964.5756815671921,PNEUMONIA
157.14276123046875,59.49224319878073,52999.5,1079.972649693489,PNEUMONIA
153.65164184570312,59.80431970710425,55312.5,1033.5218589305878,PNEUMONIA
147.47959899902344,50.553292845663314,51415.5,1102.8599518537521,PNEUMONIA
128.65794372558594,66.36256848309957,35814.5,1846.7463748455048,PNEUMONIA
144.96810913085938,69.36608228378044,51183.0,1160.3229367733002,PNEUMONIA
108.14564514160156,68.39621761829962,28985.5,1844.035700082779,PNEUMONIA
113.28971862792969,53.66434429524963,39370.5,1733.2417621612549,PNEUMONIA
119.85491943359375,45.83042177449045,39564.5,1092.624452471733,PNEUMONIA
103.07719421386719,64.33976732235934,26040.5,2013.5403121709824,PNEUMONIA
124.81550598144531,52.36440361576045,33927.5,1490.6732219457626,PNEUMONIA
150.86973571777344,45.2314834955691,54568.0,1099.244728922844,PNEUMONIA
94.23153686523438,41.38899158673422,12997.5,1028.0214202404022,PNEUMONIA
134.88670349121094,55.97105174121089,41981.5,965.4041076898575,PNEUMONIA
156.35443115234375,56.46439573515316,52709.5,1142.2325373888016,PNEUMONIA
140.6885223388672,56.66190182356479,51496.0,1144.239676117897,PNEUMONIA
125.53668212890625,70.58852437759401,32512.0,1968.2783391475677,PNEUMONIA
130.46568298339844,51.3771587311495,45732.0,964.5340512990952,PNEUMONIA
139.67066955566406,59.69023572615034,46837.5,1130.8010766506195,PNEUMONIA
96.29728698730469,56.12547753453333,19340.5,1529.349408864975,PNEUMONIA
116.94682312011719,41.096962445463774,34100.5,1088.5655769109726,PNEUMONIA
95.89253234863281,59.48377424625884,22737.0,2195.665203809738,PNEUMONIA
138.34132385253906,63.51030760802662,48258.0,942.391915678978,PNEUMONIA
122.64382934570312,48.583289334630685,40109.5,1104.6833264827728,PNEUMONIA
146.29624938964844,58.08080941002749,51761.0,1033.989895105362,PNEUMONIA
134.25904846191406,57.06129574751691,44451.5,1509.0407519340515,PNEUMONIA
93.30158996582031,48.78844169852575,17378.5,835.1686072349548,PNEUMONIA
150.1055450439453,41.61164911189031,55208.0,1178.4163018465042,PNEUMONIA
168.07162475585938,45.9345379627719,58078.5,1146.6345567703247,PNEUMONIA
121.18312072753906,50.92402725274203,28146.0,2235.5575600862503,PNEUMONIA
115.08076477050781,56.48153999521043,34725.5,1213.87928378582,PNEUMONIA
149.9995574951172,70.31452568557366,51664.0,971.4213538169861,PNEUMONIA
122.31657409667969,72.91720871886211,42626.0,936.1909053325653,PNEUMONIA
134.69618225097656,58.11807776594126,41251.0,1197.386863708496,PNEUMONIA
121.18617248535156,47.49522062803681,32494.5,2284.9128963947296,PNEUMONIA
135.0695343017578,52.999972380459894,38061.5,1946.0357002019882,PNEUMONIA
130.097412109375,62.37291157452321,45103.0,977.528998374939,PNEUMONIA
118.30464172363281,61.28958119352938,30144.0,2142.9301409721375,PNEUMONIA
138.6776580810547,29.852513113115553,43676.5,1643.1828873157501,PNEUMONIA
113.39103698730469,49.21800500042663,31312.5,988.0559101104736,PNEUMONIA
100.35888671875,50.604608792440985,23482.5,1436.75648021698,PNEUMONIA
72.92617797851562,37.29290407179323,4638.0,624.4406841993332,PNEUMONIA
147.571044921875,67.13298060705658,40958.0,2194.6214858293533,PNEUMONIA
115.31208801269531,76.0955488854557,37949.0,1225.293498635292,PNEUMONIA
132.0283660888672,63.724814823932554,50653.0,932.1076453924179,PNEUMONIA
120.01583862304688,55.1118842626508,38231.5,1935.6336781978607,PNEUMONIA
129.19168090820312,58.597307978489205,49601.5,976.5756809711456,PNEUMONIA
111.59852600097656,40.42912662231943,22277.0,1260.7737259864807,PNEUMONIA
118.56838989257812,44.77703441068381,22817.0,1095.0336116552353,PNEUMONIA
87.8575439453125,41.8136134033259,15421.5,700.1736596822739,PNEUMONIA
120.09764099121094,61.703929465045135,42694.5,999.913774728775,PNEUMONIA
102.91265869140625,52.73788444027735,32999.5,1406.5310860872269,PNEUMONIA
107.79536437988281,56.04462189566469,25012.5,2142.67739546299,PNEUMONIA
99.45269775390625,50.3141096893844,20264.5,1336.6143462657928,PNEUMONIA
82.7119140625,45.10475696885172,12525.5,729.3696181774139,PNEUMONIA
128.91775512695312,56.10558619848285,38753.5,1636.3889513015747,PNEUMONIA
114.58052062988281,75.20042445008595,35695.5,1587.3351273536682,PNEUMONIA
143.67738342285156,50.830387572261316,50404.5,970.7178168296814,PNEUMONIA
141.2116241455078,62.92759928069543,50038.5,974.3502858877182,PNEUMONIA
88.44551086425781,53.178192209186754,15683.5,1143.016365647316,PNEUMONIA
116.44232177734375,54.15799966635864,31965.0,1587.057997584343,PNEUMONIA
134.56585693359375,52.624177941573656,45851.5,1033.7716392278671,PNEUMONIA
148.60260009765625,40.303728173881154,56241.0,1126.7838323116302,PNEUMONIA
122.74594116210938,57.0892823217387,45334.5,938.8599525690079,PNEUMONIA
155.12991333007812,49.53416018133767,57368.5,1070.7766919136047,PNEUMONIA
100.56724548339844,49.55767200700561,20924.5,1243.2173770666122,PNEUMONIA
116.54388427734375,42.42055091683948,24587.5,2091.314918756485,PNEUMONIA
108.65528869628906,51.4664789569054,29494.5,1606.4377210140228,PNEUMONIA
130.9361114501953,64.08341163776348,41475.5,1622.8397401571274,PNEUMONIA
141.20077514648438,49.40087926300241,45613.5,1308.991982102394,PNEUMONIA
106.78984069824219,52.157364123028884,21705.5,1031.0508571863174,PNEUMONIA
87.58917236328125,43.51954560377622,13295.0,930.8082165718079,PNEUMONIA
130.6121826171875,50.485536711156456,26283.0,1543.3422694206238,PNEUMONIA
98.06326293945312,68.98383570002746,24369.0,1521.4255275726318,PNEUMONIA
88.9666748046875,57.66202164774988,19129.5,1643.4326680898666,PNEUMONIA
167.1443328857422,27.844096824185495,61308.0,1051.3380934000015,PNEUMONIA
95.74026489257812,60.31457943369759,24105.0,2033.6996941566467,PNEUMONIA
114.61871337890625,75.23871600537568,38691.5,859.2375880479813,PNEUMONIA
110.32505798339844,52.391652563437404,25822.5,1054.4234417676926,PNEUMONIA
127.71553039550781,49.33905863314441,42728.5,935.0609625577927,PNEUMONIA
87.30429077148438,57.53557353133377,19101.5,1624.888511300087,PNEUMONIA
137.3805389404297,69.84808417971627,49467.0,1028.0731555223465,PNEUMONIA
122.47315979003906,56.61752422077672,33202.0,1120.2640600204468,PNEUMONIA
113.51828002929688,52.428115910832325,35895.5,1419.1585022211075,PNEUMONIA
130.3827667236328,57.34249685927687,44927.5,962.4335465431213,PNEUMONIA
131.69476318359375,71.3664838629624,47625.0,956.7350620031357,PNEUMONIA
122.47775268554688,63.73602064618488,33758.5,1965.5748044252396,PNEUMONIA
138.54534912109375,54.63024335577788,48721.5,990.7178176641464,PNEUMONIA
141.1930389404297,43.51300290580465,53457.5,1189.3107424974442,PNEUMONIA
136.50375366210938,42.98078721249897,39295.0,1484.7981123924255,PNEUMONIA
127.42709350585938,73.85640307198153,41364.5,1324.6833262443542,PNEUMONIA
149.90354919433594,66.11801824038612,53531.5,989.2375881671906,PNEUMONIA
145.96481323242188,50.57227265653825,49555.0,1770.2884452342987,PNEUMONIA
120.22373962402344,52.30666367887012,33254.5,2415.2459387779236,PNEUMONIA
99.5089111328125,64.81730950909612,26269.5,1299.7859188318253,PNEUMONIA
133.19525146484375,56.516565046614524,42560.5,1069.2274823188782,PNEUMONIA
117.8331298828125,63.66655713849972,34006.0,2123.2732877731323,PNEUMONIA
114.43994140625,65.35890546498274,39641.0,1134.0975399017334,PNEUMONIA
153.70721435546875,49.324318522004,51734.5,1172.9432116746902,PNEUMONIA
160.9404754638672,40.617569707142245,57218.0,1021.4213533401489,PNEUMONIA
128.45599365234375,52.99710522583587,27346.0,1017.3523741960526,PNEUMONIA
135.3201141357422,74.11448261087304,48134.5,940.6934314966202,PNEUMONIA
112.40536499023438,55.59844749446701,27026.5,2167.4814385175705,PNEUMONIA
102.38510131835938,38.55521561444262,18536.5,751.2863576412201,PNEUMONIA
141.70762634277344,41.71417249223509,54082.0,976.1076455116272,PNEUMONIA
126.10395812988281,51.9600592666272,39239.5,1405.3107435703278,PNEUMONIA
97.38525390625,58.552003501978376,28650.0,1299.6366437673569,PNEUMONIA
142.14341735839844,52.788901067085014,48471.0,989.504613161087,PNEUMONIA
120.1483154296875,53.80890304102685,35310.0,1458.2884457111359,PNEUMONIA
149.8621368408203,54.74422858577413,48643.0,1225.7543946504593,PNEUMONIA
133.42459106445312,49.10953615414875,43652.5,1061.4284936189651,PNEUMONIA
99.6348876953125,45.4440073077045,17971.0,1064.6072055101395,PNEUMONIA
109.34506225585938,50.3282494216924,23863.5,1164.045805811882,PNEUMONIA
142.34744262695312,58.18631163552108,53107.0,993.3624778985977,PNEUMONIA
137.7556610107422,63.70742134684454,45349.0,1398.097540140152,PNEUMONIA
154.95445251464844,56.861362311655185,53942.5,1215.9970353841782,PNEUMONIA
111.10145568847656,52.034870255342675,27080.0,1673.3666523694992,PNEUMONIA
136.4631805419922,63.90427095645446,50415.0,946.6518015861511,PNEUMONIA
94.45243835449219,69.28087203253936,30184.0,1227.9797917604446,PNEUMONIA
124.13568115234375,59.54622329576378,47344.0,1004.0487697124481,PNEUMONIA
143.737548828125,74.10592059369232,50991.5,978.6934314966202,PNEUMONIA
121.3603515625,51.173905007667976,37846.5,1628.0701888799667,PNEUMONIA
125.52391052246094,64.41981934603649,40715.0,1380.5239466428757,PNEUMONIA
120.33454895019531,59.338659985048636,33697.0,1872.6214867830276,PNEUMONIA
120.49349975585938,65.09625643452775,39245.5,1727.266146659851,PNEUMONIA
104.78749084472656,57.20959931301052,24921.5,1843.7758135795593,PNEUMONIA
144.1493682861328,45.37104327541166,45991.0,1099.9554045200348,PNEUMONIA
151.67178344726562,52.9922571913516,51524.0,1075.5289989709854,PNEUMONIA
95.39683532714844,43.68764887726647,16661.5,1035.335128903389,PNEUMONIA
93.94660949707031,50.774371557380896,15028.5,1356.4965959787369,PNEUMONIA
115.71797180175781,61.45411698294113,31812.5,1926.9473865032196,PNEUMONIA
136.04515075683594,53.63128943902576,49664.0,936.8528122901917,PNEUMONIA
114.46885681152344,60.80822104497504,42678.5,1034.8010767698288,PNEUMONIA
113.67686462402344,68.70911958871778,31457.5,1311.7615337371826,PNEUMONIA
132.75732421875,55.745173427107744,50753.5,1003.6051201820374,PNEUMONIA
114.51629638671875,64.57929372130833,45519.0,1045.730009675026,PNEUMONIA
79.27735900878906,42.182726409128556,9652.0,649.0437180995941,PNEUMONIA
98.63151550292969,50.884259475439904,19955.5,857.2518671751022,PNEUMONIA
113.89976501464844,57.14694020333009,32622.0,1989.983963727951,PNEUMONIA
105.0205078125,72.71108612343745,30855.0,1193.293498635292,PNEUMONIA
138.2308807373047,64.15416169479498,49674.0,1198.038665652275,PNEUMONIA
105.73286437988281,54.91193347977489,24926.5,1120.021419286728,PNEUMONIA
114.43632507324219,49.265881185860536,29360.0,1449.0579961538315,PNEUMONIA
131.44139099121094,46.607051699384385,34691.0,1563.9108073711395,PNEUMONIA
156.19676208496094,70.45309226954556,52347.5,1039.0020871162415,PNEUMONIA
125.02540588378906,53.937836180197394,38403.0,1161.3767583370209,PNEUMONIA
118.23788452148438,70.11117981969993,40362.0,1456.5239465236664,PNEUMONIA
164.27818298339844,38.89059075674233,57587.0,1077.362478017807,PNEUMONIA
101.47354125976562,51.88195314737329,21553.5,1037.1341170072556,PNEUMONIA
124.56588745117188,72.84517434898225,39951.5,1732.6387318372726,PNEUMONIA
121.91252136230469,72.95693404700957,43929.0,1110.7594470977783,PNEUMONIA
106.74417114257812,50.02568413405343,23313.0,1049.577766776085,PNEUMONIA
125.19229125976562,71.91385358062492,36206.0,1861.16564142704,PNEUMONIA
133.4394073486328,51.96117762231518,44009.0,1021.1858531236649,PNEUMONIA
146.17431640625,44.68878464086074,49331.5,1093.227484345436,PNEUMONIA
115.87568664550781,45.08410688942438,24224.0,928.7838310003281,PNEUMONIA
138.0070343017578,52.267053149453325,44894.0,1043.587873339653,PNEUMONIA
137.67831420898438,49.28485983915486,43912.5,1205.5361379384995,PNEUMONIA
114.46014404296875,46.83286907044962,31389.0,1037.813269495964,PNEUMONIA
135.45248413085938,53.67520232186332,45843.5,926.433546423912,PNEUMONIA
140.06504821777344,64.37367637674335,45180.5,1808.815356850624,PNEUMONIA
109.82876586914062,63.63834628267089,30977.5,1819.6925531625748,PNEUMONIA
157.33920288085938,36.157334060959904,60750.5,1132.0904002189636,PNEUMONIA
119.09619140625,60.79777545992512,35852.0,1643.4255287647247,PNEUMONIA
119.363037109375,56.6587315645566,29723.0,2030.2682355642319,PNEUMONIA
109.54571533203125,55.71530385971778,28191.0,1487.3422677516937,PNEUMONIA
99.87411499023438,51.327270530230386,23375.0,1409.508786559105,PNEUMONIA
123.95768737792969,70.77482419299422,36092.0,1609.8275483846664,PNEUMONIA
120.79937744140625,47.25001908795,33196.5,1613.928056359291,PNEUMONIA
151.96194458007812,64.79003977224671,53175.0,1004.5584375858307,PNEUMONIA
97.40298461914062,55.61563232767639,21868.0,1353.6021537780762,PNEUMONIA
141.3114471435547,60.762196268961084,50611.0,1008.936072230339,PNEUMONIA
112.4913330078125,71.91897422173027,34912.5,1415.501647233963,PNEUMONIA
132.69223022460938,44.67598263875135,35483.0,1095.3279882669449,PNEUMONIA
158.0925750732422,69.50169132804146,53109.0,1003.563488483429,PNEUMONIA
139.07298278808594,54.62196518673853,47234.5,1109.3107424974442,PNEUMONIA
115.46784973144531,50.66276114175693,32025.5,1649.8935626745224,PNEUMONIA
127.90223693847656,53.19596831340505,38193.5,1273.938158750534,PNEUMONIA
132.3556365966797,59.45988101420492,51591.5,1100.5168063640594,PNEUMONIA
105.21908569335938,40.04824330102417,22815.5,1402.011313199997,PNEUMONIA
132.37355041503906,46.061276980398226,44919.0,954.5340511798859,PNEUMONIA
143.8770294189453,55.83661194577331,51317.5,1052.0315246582031,PNEUMONIA
104.78923034667969,55.750845677932155,30265.0,1148.3818113803864,PNEUMONIA
135.62564086914062,57.24373695372,42571.5,1446.8742316961288,PNEUMONIA
102.4556884765625,49.87459115751743,19529.0,1108.0630490779877,PNEUMONIA
115.49058532714844,62.775956967459614,34873.0,1229.8620380163193,PNEUMONIA
117.39080810546875,65.18717494137324,30156.0,1779.7341839075089,PNEUMONIA
131.60287475585938,70.4820138070716,47360.5,936.5512964725494,PNEUMONIA
91.95149230957031,42.87171443778548,14832.5,772.4823154211044,PNEUMONIA
125.32231140136719,73.76764665072972,45455.5,1026.1147862672806,PNEUMONIA
137.822265625,68.64424791680807,45627.0,1037.5289990901947,PNEUMONIA
105.90617370605469,48.82016873649222,23477.0,1817.4154230356216,PNEUMONIA
147.51646423339844,51.41051586283233,50666.0,1281.019332766533,PNEUMONIA
108.56871032714844,47.36243033987527,25904.5,1236.2711995840073,PNEUMONIA
113.51231384277344,64.84481974629757,30239.0,1439.5188952684402,PNEUMONIA
161.20919799804688,47.20377925281401,55695.5,1133.4284932613373,PNEUMONIA
133.98455810546875,46.63968153175824,46763.5,922.2914110422134,PNEUMONIA
103.13116455078125,53.26221659179023,24658.0,1129.8620388507843,PNEUMONIA
103.62995910644531,44.17862287660436,16689.0,816.4995613098145,PNEUMONIA
135.23577880859375,73.97720426511613,42803.5,1577.9036704301834,PNEUMONIA
92.75547790527344,59.262647675468514,22577.5,1639.3250210285187,PNEUMONIA
129.1607208251953,64.97643053741665,39639.5,1646.2711998224258,PNEUMONIA
136.34832763671875,73.0273978019396,49411.0,932.7350622415543,PNEUMONIA
115.95838928222656,76.59264249676357,41616.5,971.2030980587006,PNEUMONIA
140.82859802246094,58.90323600254961,52243.0,1141.5289978981018,PNEUMONIA
90.89994812011719,46.236487640217106,11920.0,1115.8620392084122,PNEUMONIA
131.0730438232422,58.45343346596706,46754.5,1081.3452343940735,PNEUMONIA
125.22479248046875,46.003541952216224,36436.0,1475.11687374115,PNEUMONIA
121.29470825195312,39.959148910062424,30419.5,924.9675966501236,PNEUMONIA
126.68231201171875,69.06519805869685,39088.5,1463.70265853405,PNEUMONIA
101.99459838867188,57.34039687167085,26560.5,1833.3737919330597,PNEUMONIA
104.23919677734375,45.764105343382646,20101.5,851.712763428688,PNEUMONIA
100.87606811523438,47.02724875025965,21477.5,857.8548992872238,PNEUMONIA
151.0868682861328,42.46144751211051,52306.5,1151.2863585948944,PNEUMONIA
108.13938903808594,44.35013120838477,23939.5,1503.467157483101,PNEUMONIA
145.4832305908203,64.11481828614225,47307.5,1296.1635559797287,PNEUMONIA
157.86102294921875,45.67330895027474,55457.5,1028.717816710472,PNEUMONIA
85.59223937988281,48.45149123991343,12495.5,692.6589415073395,PNEUMONIA
110.81416320800781,46.49738389623203,22544.5,986.0214208364487,PNEUMONIA
95.08644104003906,67.68752652312439,25480.0,1682.0529450178146,PNEUMONIA
109.50668334960938,61.87383416484402,29431.0,2236.8022875785828,PNEUMONIA
132.08651733398438,60.792509732732995,46225.5,1606.4478257894516,PNEUMONIA
105.07014465332031,48.10092592121889,25524.0,2196.777899980545,PNEUMONIA
103.61549377441406,35.3156118624238,18591.5,1183.3351262807846,PNEUMONIA
104.68466186523438,52.87557041188536,26952.0,1044.0630495548248,PNEUMONIA
96.29719543457031,51.17567354170254,20788.0,1093.577766776085,PNEUMONIA
137.8321990966797,43.226917558075606,40209.0,1365.7787787914276,PNEUMONIA
123.50474548339844,56.997621255616856,47707.0,1067.4457383155823,PNEUMONIA
129.9390106201172,53.38012916887313,42152.0,926.416301369667,PNEUMONIA
145.2136993408203,67.39553595237264,52726.0,961.9655100107193,PNEUMONIA
128.11721801757812,67.5171106797805,40392.5,1099.6538887023926,PNEUMONIA
142.62847900390625,50.150701267559334,51864.5,1148.8010765314102,PNEUMONIA
122.03114318847656,49.97041932551329,34289.5,1281.8792848587036,PNEUMONIA
122.25309753417969,70.98693736854226,35055.0,1975.592048406601,PNEUMONIA
144.0626983642578,63.387771237249396,47407.5,1104.4579311609268,PNEUMONIA
148.3551025390625,57.86690773515835,53130.5,1233.0020869970322,PNEUMONIA
122.42539978027344,67.86442259025262,45828.5,916.7766925096512,PNEUMONIA
111.88951110839844,64.01945163647308,30650.0,2051.3565485477448,PNEUMONIA
118.39306640625,62.83463086319789,31065.0,1921.876320719719,PNEUMONIA
125.72254943847656,67.68143274522676,46922.0,903.2792184352875,PNEUMONIA
99.38729858398438,40.94542981167854,18832.0,1032.1807998418808,PNEUMONIA
125.89430236816406,64.81871608637292,36097.5,1735.182887673378,PNEUMONIA
162.24412536621094,74.2370426920683,51526.5,1083.3452332019806,PNEUMONIA
126.02433776855469,54.13765777251469,41246.5,1754.7808655500412,PNEUMONIA
113.95960998535156,44.93605755866074,34477.5,1373.4427721500397,PNEUMONIA
141.61257934570312,40.72000785557523,41181.0,1638.1706947088242,PNEUMONIA
105.74299621582031,38.04458538037809,17619.0,1191.116871356964,PNEUMONIA
120.31060791015625,70.22698003005799,46119.0,935.0782073736191,PNEUMONIA
115.18795776367188,54.87585875880025,28939.0,1731.3077770471573,PNEUMONIA
138.14804077148438,54.38920315977942,48692.0,1074.0731549263,PNEUMONIA
132.8494873046875,55.3425116848762,34136.5,1688.3544594049454,PNEUMONIA
122.21260070800781,50.48167174978283,40769.5,969.9137743711472,PNEUMONIA
113.32125854492188,58.85084692315239,34749.0,1589.6265382766724,PNEUMONIA
122.25531005859375,68.29769518157826,45837.0,929.1614676713943,PNEUMONIA
106.69486999511719,67.76584671504716,35952.0,1179.778778910637,PNEUMONIA
127.68414306640625,55.579859800580536,30531.5,2121.197166442871,PNEUMONIA
111.00653076171875,50.804932759533436,25438.5,1122.104679107666,PNEUMONIA
117.25544738769531,61.450423261121536,33890.0,1730.6458714008331,PNEUMONIA
135.13221740722656,77.09941849902813,43808.0,1324.2985500097275,PNEUMONIA
109.52937316894531,46.45735123371212,31115.5,1013.3107433319092,PNEUMONIA
106.39320373535156,40.520534731648304,22433.0,949.7787786722183,PNEUMONIA
113.37055969238281,68.24827869274924,34872.0,1567.8275483846664,PNEUMONIA
114.24568176269531,52.39994174836668,34397.0,1674.7392362356186,PNEUMONIA
133.34738159179688,59.59761253422557,45700.0,1056.700572013855,PNEUMONIA
106.179443359375,52.044231932314325,25138.5,1627.2661477327347,PNEUMONIA
129.86489868164062,53.431893011094154,43889.5,1878.1189608573914,PNEUMONIA
155.3524932861328,50.79912006075596,55760.5,1255.2030981779099,PNEUMONIA
142.6470947265625,71.50493876939449,49554.5,969.8650050163269,PNEUMONIA
87.1917724609375,45.32709823502063,14486.5,739.5706284046173,PNEUMONIA
114.40045166015625,51.49578196414477,31617.0,1265.4600175619125,PNEUMONIA
107.01480102539062,36.73427689563089,24683.5,1077.1341173648834,PNEUMONIA
128.6247100830078,52.337674079569666,43781.0,1300.4061950445175,PNEUMONIA
141.60565185546875,52.2989168520379,48702.5,1043.345232963562,PNEUMONIA
143.24378967285156,57.30054224798221,49994.0,1277.8721442222595,PNEUMONIA
131.69967651367188,49.99605591028966,44103.5,1324.1635563373566,PNEUMONIA
142.8686981201172,69.72878926190097,50214.5,1057.085348725319,PNEUMONIA
94.44468688964844,43.816615281059065,16486.0,976.1807988882065,PNEUMONIA
111.61212158203125,50.3912442625792,24961.5,1532.0945754051208,PNEUMONIA
140.96250915527344,68.82872433463547,52101.5,997.8650047779083,PNEUMONIA
106.45137023925781,45.62116633230037,19421.0,914.7249567508698,PNEUMONIA
108.74772644042969,55.317308418022456,29835.5,1084.5067021846771,PNEUMONIA
136.67324829101562,61.17480997245826,41782.5,1254.7665873765945,PNEUMONIA
112.29463195800781,47.499126538973066,24686.5,1556.7808673381805,PNEUMONIA
128.83290100097656,63.29594774082996,42288.0,1503.602154493332,PNEUMONIA
153.38970947265625,53.49538748564976,51995.5,1039.5462437868118,PNEUMONIA
165.2060089111328,26.576145298503445,61013.0,1254.3086557388306,PNEUMONIA
70.42250061035156,35.6340668245147,3120.5,481.2030979394913,PNEUMONIA
157.8221435546875,38.817587483534986,54936.0,1101.9898953437805,PNEUMONIA
106.50738525390625,47.079218948862966,22795.5,916.5655760765076,PNEUMONIA
140.3125457763672,55.831238696895014,48553.0,1079.3279882669449,PNEUMONIA
127.29632568359375,54.937404087261484,40473.0,1465.0579982995987,PNEUMONIA
145.33108520507812,44.71884555992002,49947.5,1274.624450802803,PNEUMONIA
143.93386840820312,46.53948994055499,47806.0,1073.0437169075012,PNEUMONIA
127.57089233398438,77.10660402923678,46233.5,902.7523070573807,PNEUMONIA
131.30300903320312,52.257109213558955,39335.5,1486.3300745487213,PNEUMONIA
84.48464965820312,67.2813906735627,22487.0,1580.6214843988419,PNEUMONIA
141.986083984375,67.0032249139831,52422.0,1051.2447291612625,PNEUMONIA
106.90695190429688,51.0424485307359,28786.0,2004.7291343212128,PNEUMONIA
102.58015441894531,42.36016152874986,16221.5,986.3645663261414,PNEUMONIA
116.47445678710938,58.960473898281215,30710.5,2008.9128971099854,PNEUMONIA
123.32122802734375,60.00063749706705,42280.5,987.4873689413071,PNEUMONIA
115.47630310058594,69.00672472912856,31281.5,2204.9717708826065,PNEUMONIA
142.83291625976562,53.334543721410185,50114.0,1851.1656429767609,PNEUMONIA
128.6263427734375,74.8855437566177,46379.5,939.7228696346283,PNEUMONIA
148.51907348632812,53.821699452942774,50827.5,1060.1147855520248,PNEUMONIA
121.76213073730469,46.02867905218506,27087.5,1055.6193984746933,PNEUMONIA
85.00935363769531,75.37148004830837,23606.0,1596.2539526224136,PNEUMONIA
131.87281799316406,54.107222873168304,22477.5,1158.3889501094818,PNEUMONIA
136.98681640625,63.94834610833719,45499.0,1186.1807998418808,PNEUMONIA
133.23114013671875,43.07183208614104,44042.5,1563.4671576023102,PNEUMONIA
110.96723937988281,51.701371741471014,26450.5,2364.33425283432,PNEUMONIA
89.58615112304688,51.20204883153112,17096.0,717.1858526468277,PNEUMONIA
104.45022583007812,45.983031358563494,24612.5,1443.8691779375076,PNEUMONIA
104.45230102539062,58.88384345864422,26439.5,1832.5697523355484,PNEUMONIA
138.69802856445312,56.836055088110015,51947.5,1338.364565372467,PNEUMONIA
115.48281860351562,48.62504937000231,28224.5,1465.3250225782394,PNEUMONIA
112.61614990234375,50.42940880704354,39629.0,940.9604572057724,PNEUMONIA
143.37171936035156,75.8262897269491,47962.5,959.1787130832672,PNEUMONIA
113.15782165527344,52.71448592682308,31815.0,1633.7341836690903,PNEUMONIA
129.7641143798828,63.03971681940292,35589.0,2076.018455386162,PNEUMONIA
76.03076171875,41.04106799849261,9860.5,749.026472568512,PNEUMONIA
105.68240356445312,63.053789403096665,25945.0,2037.6996943950653,PNEUMONIA
135.29286193847656,74.45455940594393,47765.0,915.1959581375122,PNEUMONIA
135.52603149414062,75.6956220875467,47322.0,1054.8427077531815,PNEUMONIA
128.9256591796875,65.49827419791552,36902.0,1379.3767578601837,PNEUMONIA
